Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2023-01-02,,106376.0,,,14069.259765625,,,,
2023-01-03,6946.2001953125,104166.0,33136.37109375,7554.10009765625,14181.669921875,3824.139892578125,20145.2890625,10386.98046875,
2023-01-04,7059.2001953125,105334.0,33269.76953125,7585.2001953125,14490.7802734375,3852.969970703125,20793.109375,10458.759765625,25716.859375
2023-01-05,7063.60009765625,107518.0,32930.078125,7633.5,14436.3095703125,3808.10009765625,21052.169921875,10305.240234375,25820.80078125
2023-01-06,7109.60009765625,108836.0,33630.609375,7699.5,14610.01953125,3895.080078125,20991.640625,10569.2900390625,25973.849609375
2023-01-09,7151.2998046875,109227.0,33517.6484375,7724.89990234375,14792.830078125,3892.090087890625,21388.33984375,10635.650390625,
2023-01-10,7131.0,110912.0,33704.1015625,7694.5,14774.599609375,3919.25,21331.4609375,10742.6298828125,26175.560546875
2023-01-11,7195.2998046875,111763.0,33973.01171875,7725.0,14947.91015625,3969.610107421875,21436.05078125,10931.669921875,26446.0
2023-01-12,7280.39990234375,111877.0,34189.96875,7794.0,15058.2998046875,3983.169921875,21514.099609375,11001.099609375,26449.8203125
2023-01-13,7328.10009765625,110916.0,34302.609375,7844.10009765625,15086.51953125,3999.090087890625,21738.66015625,11079.16015625,26119.51953125
2023-01-16,7388.2001953125,109213.0,,7860.10009765625,15134.0400390625,,21746.720703125,,25822.3203125
2023-01-17,7386.2998046875,111439.0,33910.8515625,7851.0,15187.0703125,3990.969970703125,21577.640625,11095.1103515625,26138.6796875
2023-01-18,7393.39990234375,112452.0,33296.9609375,7830.7001953125,15181.7998046875,3928.860107421875,21678.0,10957.009765625,26791.119140625
2023-01-19,7435.2998046875,113006.0,33044.55859375,7747.2998046875,14920.3603515625,3898.85009765625,21650.98046875,10852.26953125,26405.23046875
2023-01-20,7452.2001953125,112301.0,33375.48828125,7770.60009765625,15033.5595703125,3972.610107421875,22044.650390625,11140.4296875,26553.529296875
2023-01-23,7457.2998046875,111709.0,33629.55859375,7784.7001953125,15102.9501953125,4019.81005859375,,11364.41015625,26906.0390625
2023-01-24,7490.39990234375,113028.0,33733.9609375,7757.39990234375,15093.1103515625,4016.949951171875,,11334.26953125,27299.189453125
2023-01-25,7468.2998046875,114195.0,33743.83984375,7744.89990234375,15081.6396484375,4016.219970703125,,11313.3603515625,27395.009765625
2023-01-26,,114109.0,33949.41015625,7761.10009765625,15132.849609375,4060.429931640625,22566.779296875,11512.41015625,27362.75
2023-01-27,7493.7998046875,112502.0,33978.078125,7765.2001953125,15150.0302734375,4070.56005859375,22688.900390625,11621.7099609375,27382.560546875
2023-01-30,7481.7001953125,111888.0,33717.08984375,7784.89990234375,15126.080078125,4017.77001953125,22069.73046875,11393.8095703125,27433.400390625
2023-01-31,7476.7001953125,113532.0,34086.0390625,7771.7001953125,15128.26953125,4076.60009765625,21842.330078125,11584.5498046875,27327.109375
2023-02-01,7501.7001953125,112303.0,34092.9609375,7761.10009765625,15180.740234375,4119.2099609375,22072.1796875,11816.3203125,27346.880859375
2023-02-02,7511.60009765625,109935.0,34053.94140625,7820.2001953125,15509.1904296875,4179.759765625,21958.359375,12200.8203125,27402.05078125
2023-02-03,7558.10009765625,108490.0,33926.01171875,7901.7998046875,15476.4296875,4136.47998046875,21660.470703125,12006.9501953125,27509.4609375
2023-02-06,7539.0,108456.0,33891.01953125,7836.7001953125,15345.91015625,4111.080078125,21222.16015625,11887.4501953125,27693.650390625
2023-02-07,7504.10009765625,107920.0,34156.69140625,7864.7001953125,15320.8798828125,4164.0,21298.69921875,12113.7900390625,27685.470703125
2023-02-08,7530.10009765625,109882.0,33949.01171875,7885.2001953125,15412.0498046875,4117.85986328125,21283.51953125,11910.51953125,27606.4609375
2023-02-09,7490.2998046875,107783.0,33699.87890625,7911.2001953125,15523.419921875,4081.5,21624.359375,11789.580078125,27584.349609375
2023-02-10,7433.7001953125,108150.0,33869.26953125,7882.5,15307.98046875,4090.4599609375,21190.419921875,11718.1201171875,27670.98046875
2023-02-13,7417.7998046875,108846.0,34245.9296875,7947.60009765625,15397.33984375,4137.2900390625,21164.419921875,11891.7900390625,27427.3203125
2023-02-14,7430.89990234375,107659.0,34089.26953125,7953.89990234375,15380.5595703125,4136.1298828125,21113.759765625,11960.150390625,27602.76953125
2023-02-15,7352.2001953125,109442.0,34128.05078125,7997.7998046875,15506.33984375,4147.60009765625,20812.169921875,12070.58984375,27501.859375
2023-02-16,7410.2998046875,109905.0,33696.8515625,8012.5,15533.6396484375,4090.409912109375,20987.669921875,11855.830078125,27696.439453125
2023-02-17,7346.7998046875,109303.0,33826.69140625,8004.39990234375,15482.0,4079.090087890625,20719.810546875,11787.26953125,27513.130859375
2023-02-20,7351.5,,,8014.2998046875,15477.5498046875,,20886.9609375,,27531.939453125
2023-02-21,7336.2998046875,,33129.58984375,7977.7998046875,15397.6201171875,3997.340087890625,20529.490234375,11492.2998046875,27473.099609375
2023-02-22,7314.5,107152.0,33045.08984375,7930.60009765625,15399.8896484375,3991.050048828125,20423.83984375,11507.0703125,27104.3203125
2023-02-23,7285.39990234375,107720.0,33153.91015625,7907.7001953125,15475.6904296875,4012.320068359375,20351.349609375,11590.400390625,
2023-02-24,7307.0,105873.0,32816.921875,7878.7001953125,15209.740234375,3970.0400390625,20010.0390625,11394.9404296875,27453.48046875
2023-02-27,7224.7998046875,105711.0,32889.08984375,7935.10009765625,15381.4296875,3982.239990234375,19943.509765625,11466.98046875,27423.9609375
2023-02-28,7258.39990234375,104932.0,32656.69921875,7876.2998046875,15365.1396484375,3970.14990234375,19785.939453125,11455.5400390625,27445.560546875
2023-03-01,7251.60009765625,104385.0,32661.83984375,7914.89990234375,15305.01953125,3951.389892578125,20619.7109375,11379.48046875,27516.529296875
2023-03-02,7255.39990234375,103326.0,33003.5703125,7944.0,15327.6396484375,3981.35009765625,20429.4609375,11462.98046875,27498.869140625
2023-03-03,7283.60009765625,103866.0,33390.96875,7947.10009765625,15578.3896484375,4045.639892578125,20567.5390625,11689.009765625,27927.470703125
2023-03-06,7328.60009765625,104700.0,33431.44140625,7929.7998046875,15653.580078125,4048.419921875,20603.189453125,11675.740234375,28237.779296875
2023-03-07,7364.7001953125,104228.0,32856.4609375,7919.5,15559.5302734375,3986.3701171875,20534.48046875,11530.330078125,28309.16015625
2023-03-08,7307.7998046875,106540.0,32798.3984375,7929.89990234375,15631.8701171875,3992.010009765625,20051.25,11576.0,28444.189453125
2023-03-09,7311.10009765625,105071.0,32254.859375,7880.0,15633.2099609375,3918.320068359375,19925.740234375,11338.349609375,28623.150390625
2023-03-10,7144.7001953125,103618.0,31909.640625,7748.39990234375,15427.9697265625,3861.590087890625,19319.919921875,11138.8896484375,28143.970703125
2023-03-13,7108.7998046875,103121.0,31819.140625,7548.60009765625,14959.4697265625,3855.760009765625,19695.970703125,11188.83984375,27832.9609375
2023-03-14,7008.89990234375,102932.0,32155.400390625,7637.10009765625,15232.830078125,3919.2900390625,19247.9609375,11428.150390625,27222.0390625
2023-03-15,7068.89990234375,102675.0,31874.5703125,7344.5,14735.259765625,3891.929931640625,19539.869140625,11434.0498046875,27229.48046875
2023-03-16,6965.5,103435.0,32246.55078125,7410.0,14967.099609375,3960.280029296875,19203.91015625,11717.2802734375,27010.609375
2023-03-17,6994.7998046875,101982.0,31861.98046875,7335.39990234375,14768.2001953125,3916.639892578125,19518.58984375,11630.509765625,27333.7890625
2023-03-20,6898.5,100923.0,32244.580078125,7403.89990234375,14933.3798828125,3951.570068359375,19000.7109375,11675.5400390625,26945.669921875
2023-03-21,6955.39990234375,100998.0,32560.599609375,7536.2001953125,15195.33984375,4002.8701171875,19258.759765625,11860.1103515625,
2023-03-22,7015.60009765625,100221.0,32030.109375,7566.7998046875,15216.1904296875,3936.969970703125,19591.4296875,11669.9599609375,27466.609375
2023-03-23,6968.60009765625,97926.0,32105.25,7499.60009765625,15210.3896484375,3948.719970703125,20049.640625,11787.400390625,27419.609375
2023-03-24,6955.2001953125,98829.0,32237.529296875,7405.5,14957.23046875,3970.989990234375,19915.6796875,11823.9599609375,27385.25
2023-03-27,6962.0,99670.0,32432.080078125,7471.7998046875,15127.6796875,3977.530029296875,19567.689453125,11768.83984375,27476.869140625
2023-03-28,7034.10009765625,101185.0,32394.25,7484.2998046875,15142.01953125,3971.27001953125,19784.650390625,11716.080078125,27518.25
2023-03-29,7050.2998046875,101793.0,32717.599609375,7564.2998046875,15328.7802734375,4027.81005859375,20192.400390625,11926.240234375,27883.779296875
2023-03-30,7122.2998046875,103713.0,32859.03125,7620.39990234375,15522.400390625,4050.830078125,20309.130859375,12013.4697265625,27782.9296875
2023-03-31,7177.7998046875,101882.0,33274.1484375,7631.7001953125,15628.83984375,4109.31005859375,20400.109375,12221.91015625,28041.48046875
2023-04-03,7223.0,101506.0,33601.1484375,7673.0,15580.919921875,4124.509765625,20409.1796875,12189.4501953125,28188.150390625
2023-04-04,7236.0,101869.0,33402.37890625,7634.5,15603.4697265625,4100.60009765625,20274.58984375,12126.330078125,28287.419921875
2023-04-05,7237.2001953125,100978.0,33482.71875,7662.89990234375,15520.169921875,4090.3798828125,,11996.8603515625,27813.259765625
2023-04-06,7219.0,100822.0,33485.2890625,7741.60009765625,15597.8896484375,4105.02001953125,20331.19921875,12087.9599609375,27472.630859375
2023-04-07,,,,,,,,,27518.310546875
2023-04-10,,101847.0,33586.51953125,,,4109.10986328125,,12084.3603515625,27633.66015625
2023-04-11,7309.89990234375,106214.0,33684.7890625,7785.7001953125,15655.169921875,4108.93994140625,20485.240234375,12031.8798828125,27923.369140625
2023-04-12,7343.89990234375,106890.0,33646.5,7824.7998046875,15703.599609375,4091.949951171875,20309.859375,11929.33984375,28082.69921875
2023-04-13,7324.10009765625,106458.0,34029.69140625,7843.39990234375,15729.4599609375,4146.22021484375,20344.48046875,12166.26953125,28156.970703125
2023-04-14,7361.60009765625,106279.0,33886.46875,7871.89990234375,15807.5,4137.64013671875,20438.810546875,12123.4697265625,28493.470703125
2023-04-17,7381.5,106016.0,33987.1796875,7879.5,15789.5302734375,4151.31982421875,20782.44921875,12157.7197265625,28514.779296875
