Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2007-01-02,5670.2001953125,45383.0,,6310.89990234375,6681.1298828125,,20310.1796875,,
2007-01-03,5649.39990234375,44445.0,12474.51953125,6319.0,6691.31982421875,1416.5999755859375,20413.390625,2423.159912109375,
2007-01-04,5584.7998046875,44020.0,12480.6904296875,6287.0,6674.39990234375,1418.3399658203125,20025.580078125,2453.429931640625,17353.669921875
2007-01-05,5572.0,42245.0,12398.009765625,6220.10009765625,6593.08984375,1409.7099609375,20211.279296875,2434.25,17091.58984375
2007-01-08,5502.0,42830.0,12423.490234375,6194.2001953125,6607.58984375,1412.8399658203125,20029.66015625,2438.199951171875,
2007-01-09,5589.7001953125,42007.0,12416.599609375,6196.10009765625,6614.3701171875,1412.1099853515625,19898.080078125,2443.830078125,17237.76953125
2007-01-10,5520.89990234375,42336.0,12442.16015625,6160.7001953125,6566.56005859375,1414.8499755859375,19568.33984375,2459.330078125,16942.400390625
2007-01-11,5564.89990234375,42670.0,12514.98046875,6230.10009765625,6687.2998046875,1423.8199462890625,19385.369140625,2484.85009765625,16838.169921875
2007-01-12,5638.7998046875,43095.0,12556.080078125,6239.0,6705.169921875,1430.72998046875,19613.41015625,2502.820068359375,17057.009765625
2007-01-15,5673.7998046875,42919.0,,6263.5,6731.740234375,,20068.560546875,,17209.919921875
2007-01-16,5673.39990234375,42624.0,12582.58984375,6215.7001953125,6716.81982421875,1431.9000244140625,20027.94921875,2497.780029296875,17202.4609375
2007-01-17,5646.10009765625,42735.0,12577.150390625,6204.5,6701.7001953125,1430.6199951171875,20064.5703125,2479.419921875,17261.349609375
2007-01-18,5672.39990234375,42478.0,12567.9296875,6210.2998046875,6689.6201171875,1426.3699951171875,20277.509765625,2443.2099609375,17370.9296875
2007-01-19,5673.10009765625,43428.0,12565.5302734375,6237.2001953125,6747.169921875,1430.5,20327.720703125,2451.31005859375,17310.439453125
2007-01-22,5726.60009765625,43553.0,12477.16015625,6218.39990234375,6687.31005859375,1422.949951171875,20772.220703125,2431.070068359375,17424.1796875
2007-01-23,5735.0,44177.0,12533.7998046875,6227.60009765625,6678.93017578125,1427.989990234375,20769.69921875,2431.409912109375,17408.5703125
2007-01-24,5768.7998046875,44687.0,12621.76953125,6314.7998046875,6748.3701171875,1440.1300048828125,20821.05078125,2466.280029296875,17507.400390625
2007-01-25,5769.89990234375,,12502.5595703125,6269.2998046875,6719.580078125,1423.9000244140625,20669.830078125,2434.239990234375,17458.30078125
2007-01-26,,44412.0,12487.01953125,6228.0,6690.33984375,1422.1800537109375,20281.130859375,2435.489990234375,17421.9296875
2007-01-29,5760.39990234375,43573.0,12490.7802734375,6239.89990234375,6726.009765625,1420.6199951171875,20236.6796875,2441.090087890625,17470.4609375
2007-01-30,5812.5,44044.0,12523.3095703125,6242.0,6788.22998046875,1428.8199462890625,20460.4609375,2448.639892578125,17490.189453125
2007-01-31,5773.39990234375,44642.0,12621.6904296875,6203.10009765625,6789.10986328125,1438.239990234375,20106.419921875,2463.929931640625,17383.419921875
2007-02-01,5814.10009765625,44815.0,12673.6796875,6282.2001953125,6851.27978515625,1445.93994140625,20430.16015625,2468.3798828125,17519.5
2007-02-02,5831.5,44998.0,12653.490234375,6310.89990234375,6885.759765625,1448.3900146484375,20563.6796875,2475.8798828125,17547.109375
2007-02-05,5822.10009765625,45286.0,12661.740234375,6317.89990234375,6874.06005859375,1446.989990234375,20455.619140625,2470.60009765625,17344.80078125
2007-02-06,5870.5,45352.0,12666.3095703125,6346.2998046875,6875.7001953125,1448.0,20655.19921875,2471.489990234375,17406.859375
2007-02-07,5899.7998046875,44588.0,12666.8701171875,6369.5,6915.56005859375,1450.02001953125,20679.689453125,2490.5,17292.3203125
2007-02-08,5899.5,44892.0,12637.6298828125,6346.39990234375,6876.72998046875,1448.31005859375,20735.05078125,2488.669921875,17292.48046875
2007-02-09,5927.2001953125,44284.0,12580.830078125,6382.7998046875,6911.10986328125,1438.06005859375,20677.66015625,2459.820068359375,17504.330078125
2007-02-12,5924.10009765625,43935.0,12552.5498046875,6353.5,6859.4501953125,1433.3699951171875,20593.41015625,2450.3798828125,
2007-02-13,5936.60009765625,45197.0,12654.849609375,6381.7998046875,6895.33984375,1444.260009765625,20132.25,2459.8798828125,17621.44921875
2007-02-14,5960.5,45996.0,12741.8603515625,6421.2001953125,6961.18017578125,1455.300048828125,20209.91015625,2488.3798828125,17752.640625
2007-02-15,5992.7998046875,45955.0,12765.009765625,6433.2998046875,6958.6201171875,1456.81005859375,20538.419921875,2497.10009765625,17897.23046875
2007-02-16,5953.7001953125,45849.0,12767.5703125,6419.5,6957.06982421875,1455.5400390625,20567.91015625,2496.31005859375,17875.650390625
2007-02-19,5990.10009765625,,,6444.39990234375,6987.080078125,,,,17940.08984375
2007-02-20,5989.7001953125,,12786.6396484375,6412.2998046875,6982.91015625,1459.6800537109375,,2513.0400390625,17939.119140625
2007-02-21,5951.7998046875,46090.0,12738.41015625,6357.10009765625,6941.66015625,1457.6300048828125,20651.419921875,2518.419921875,17913.2109375
2007-02-22,6017.10009765625,46452.0,12686.01953125,6380.89990234375,6973.72998046875,1456.3800048828125,20809.23046875,2524.93994140625,18108.7890625
2007-02-23,6036.10009765625,46016.0,12647.48046875,6401.5,6992.580078125,1451.18994140625,20711.650390625,2515.10009765625,18188.419921875
2007-02-26,6044.0,46207.0,12632.259765625,6434.7001953125,7027.58984375,1449.3699951171875,20507.94921875,2504.52001953125,18215.349609375
2007-02-27,5993.7998046875,43145.0,12216.240234375,6286.10009765625,6819.64990234375,1399.0400390625,20147.869140625,2407.860107421875,18119.919921875
2007-02-28,5832.5,43892.0,12268.6298828125,6171.5,6715.43994140625,1406.8199462890625,19651.509765625,2416.14990234375,17604.119140625
2007-03-01,5810.2001953125,43517.0,12234.33984375,6116.0,6640.240234375,1403.1700439453125,19346.599609375,2404.2099609375,17453.509765625
2007-03-02,5786.0,42370.0,12114.099609375,6116.2001953125,6603.31982421875,1387.1700439453125,19442.009765625,2368.0,17217.9296875
2007-03-05,5653.60009765625,41179.0,12050.41015625,6058.7001953125,6534.56982421875,1374.1199951171875,18664.880859375,2340.679931640625,16642.25
