Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2019-03-11,6180.2001953125,98027.0,25650.880859375,7130.60009765625,11543.48046875,2783.300048828125,28503.30078125,7558.06005859375,21125.08984375
2019-03-12,6174.7998046875,97828.0,25554.66015625,7151.2001953125,11524.169921875,2791.52001953125,28920.869140625,7591.02978515625,21503.689453125
2019-03-13,6161.2001953125,98904.0,25702.890625,7159.2001953125,11572.41015625,2810.919921875,28807.44921875,7643.41015625,21290.240234375
2019-03-14,6179.60009765625,98605.0,25709.939453125,7185.39990234375,11587.4697265625,2808.47998046875,28851.390625,7630.91015625,21287.01953125
2019-03-15,6175.2001953125,99137.0,25848.869140625,7228.2998046875,11685.6904296875,2822.47998046875,29012.259765625,7688.52978515625,21450.849609375
2019-03-18,6190.5,99994.0,25914.099609375,7299.2001953125,11657.0595703125,2832.93994140625,29409.009765625,7714.47998046875,21584.5
2019-03-19,6184.7998046875,99588.0,25887.380859375,7324.0,11788.41015625,2832.570068359375,29466.279296875,7723.9501953125,21566.849609375
2019-03-20,6165.2998046875,98041.0,25745.669921875,7291.0,11603.8896484375,2824.22998046875,29320.970703125,7728.97021484375,21608.919921875
2019-03-21,6167.2001953125,96729.0,25962.509765625,7355.2998046875,11549.9599609375,2854.8798828125,29071.560546875,7838.9599609375,
2019-03-22,6195.2001953125,93735.0,25502.3203125,7207.60009765625,11364.169921875,2800.7099609375,29113.359375,7642.669921875,21627.33984375
2019-03-25,6126.2001953125,93662.0,25516.830078125,7177.60009765625,11346.650390625,2798.360107421875,28523.349609375,7637.5400390625,20977.109375
2019-03-26,6130.60009765625,95307.0,25657.73046875,7196.2998046875,11419.48046875,2818.4599609375,28566.91015625,7691.52001953125,21428.390625
2019-03-27,6136.0,91903.0,25625.58984375,7194.2001953125,11419.0400390625,2805.3701171875,28728.25,7643.3798828125,21378.73046875
2019-03-28,6176.10009765625,94389.0,25717.4609375,7234.2998046875,11428.16015625,2815.43994140625,28775.2109375,7669.169921875,21033.759765625
2019-03-29,6180.7001953125,95415.0,25928.6796875,7279.2001953125,11526.0400390625,2834.39990234375,29051.359375,7729.31982421875,21205.810546875
2019-04-01,6217.0,96054.0,26258.419921875,7317.39990234375,11681.990234375,2867.18994140625,29562.01953125,7828.91015625,21509.029296875
2019-04-02,6242.39990234375,95387.0,26179.130859375,7391.10009765625,11754.7900390625,2867.239990234375,29624.669921875,7848.68994140625,21505.310546875
2019-04-03,6285.0,94491.0,26218.130859375,7418.2998046875,11954.400390625,2873.39990234375,29986.390625,7895.5498046875,21713.2109375
2019-04-04,6232.7998046875,96313.0,26384.630859375,7401.89990234375,11988.009765625,2879.389892578125,29936.3203125,7891.77978515625,21724.94921875
2019-04-05,6181.2998046875,97108.0,26424.990234375,7446.89990234375,12009.75,2892.739990234375,,7938.68994140625,21807.5
2019-04-08,6221.39990234375,97369.0,26341.01953125,7451.89990234375,11963.400390625,2895.77001953125,30077.150390625,7953.8798828125,21761.650390625
2019-04-09,6221.7998046875,96292.0,26150.580078125,7425.60009765625,11850.5703125,2878.199951171875,30157.490234375,7909.27978515625,21802.58984375
2019-04-10,6223.5,95953.0,26157.16015625,7421.89990234375,11905.91015625,2888.2099609375,30119.560546875,7964.240234375,21687.5703125
2019-04-11,6198.7001953125,94755.0,26143.05078125,7418.0,11935.2001953125,2888.320068359375,29839.44921875,7947.35986328125,21711.380859375
2019-04-12,6251.2998046875,92875.0,26412.30078125,7437.10009765625,11999.9296875,2907.409912109375,29909.759765625,7984.16015625,21870.560546875
2019-04-15,6251.39990234375,93083.0,26384.76953125,7436.89990234375,12020.2802734375,2905.580078125,29810.720703125,7976.009765625,22169.109375
2019-04-16,6277.39990234375,94333.0,26452.66015625,7469.89990234375,12101.3203125,2907.06005859375,30129.869140625,8000.22998046875,22221.66015625
2019-04-17,6256.39990234375,93285.0,26449.5390625,7471.2998046875,12153.0703125,2900.449951171875,30124.6796875,7996.080078125,22277.970703125
2019-04-18,6259.7998046875,94578.0,26559.5390625,7459.89990234375,12222.3896484375,2905.030029296875,29963.259765625,7998.06005859375,22090.119140625
2019-04-19,,,,,,,,,22200.560546875
2019-04-22,,94588.0,26511.05078125,,,2907.969970703125,,8015.27001953125,22217.900390625
2019-04-23,6319.39990234375,95923.0,26656.390625,7523.10009765625,12235.509765625,2933.679931640625,29963.240234375,8120.81982421875,22259.740234375
2019-04-24,6382.10009765625,95045.0,26597.05078125,7471.7998046875,12313.16015625,2927.25,29805.830078125,8102.009765625,22200.0
2019-04-25,,96552.0,26462.080078125,7434.10009765625,12282.599609375,2926.169921875,29549.80078125,8118.68017578125,22307.580078125
2019-04-26,6385.60009765625,96236.0,26543.330078125,7428.2001953125,12315.1796875,2939.8798828125,29605.009765625,8146.39990234375,22258.73046875
2019-04-29,6359.5,96188.0,26554.390625,7440.7001953125,12328.01953125,2943.030029296875,29892.810546875,8161.85009765625,
2019-04-30,6325.5,96353.0,26592.91015625,7418.2001953125,12344.080078125,2945.830078125,29699.109375,8095.39013671875,
2019-05-01,6375.89990234375,,26430.140625,7385.2998046875,,2923.72998046875,,8049.64013671875,
2019-05-02,6338.39990234375,95528.0,26307.7890625,7351.2998046875,12345.419921875,2917.52001953125,29944.1796875,8036.77001953125,
2019-05-03,6335.7998046875,96008.0,26504.94921875,7380.60009765625,12412.75,2945.639892578125,30081.55078125,8164.0,
2019-05-06,6283.7001953125,95009.0,26438.48046875,,12286.8798828125,2932.469970703125,29209.8203125,8123.2900390625,
2019-05-07,6295.7001953125,94389.0,25965.08984375,7260.5,12092.740234375,2884.050048828125,29363.01953125,7963.759765625,21923.720703125
2019-05-08,6269.10009765625,95597.0,25967.330078125,7271.0,12179.9296875,2879.419921875,29003.19921875,7943.31982421875,21602.58984375
2019-05-09,6295.2998046875,94808.0,25828.359375,7207.39990234375,11973.919921875,2870.719970703125,28311.0703125,7910.58984375,21402.130859375
2019-05-10,6310.89990234375,94258.0,25942.369140625,7203.2998046875,12059.830078125,2881.39990234375,28550.240234375,7916.93994140625,21344.919921875
2019-05-13,6297.60009765625,91727.0,25324.990234375,7163.7001953125,11876.650390625,2811.8701171875,,7647.02001953125,21191.279296875
2019-05-14,6239.89990234375,92092.0,25532.05078125,7241.60009765625,11991.6201171875,2834.409912109375,28122.01953125,7734.490234375,21067.23046875
2019-05-15,6284.2001953125,91623.0,25648.01953125,7297.0,12099.5703125,2850.9599609375,28268.7109375,7822.14990234375,21188.560546875
2019-05-16,6327.7998046875,90024.0,25862.6796875,7353.5,12310.3701171875,2876.320068359375,28275.0703125,7898.0498046875,21062.98046875
2019-05-17,6365.2998046875,89993.0,25764.0,7348.60009765625,12238.9404296875,2859.530029296875,27946.4609375,7816.27978515625,21250.08984375
2019-05-20,6476.10009765625,91946.0,25679.900390625,7310.89990234375,12041.2900390625,2840.22998046875,27787.609375,7702.3798828125,21301.73046875
2019-05-21,6500.10009765625,94485.0,25877.330078125,7328.89990234375,12143.4697265625,2864.360107421875,27657.240234375,7785.72021484375,21272.44921875
2019-05-22,6510.7001953125,94361.0,25776.609375,7334.2001953125,12168.740234375,2856.27001953125,27705.939453125,7750.83984375,21283.369140625
2019-05-23,6491.7998046875,93910.0,25490.470703125,7231.0,11952.41015625,2822.239990234375,27267.130859375,7628.27978515625,21151.140625
2019-05-24,6456.0,93628.0,25585.689453125,7277.7001953125,12011.0400390625,2826.06005859375,27353.9296875,7637.009765625,21117.220703125
2019-05-27,6451.89990234375,94864.0,,,12071.1796875,,27288.08984375,,21182.580078125
2019-05-28,6484.7998046875,96393.0,25347.76953125,7269.0,12027.0498046875,2802.389892578125,27390.810546875,7607.35009765625,21260.140625
2019-05-29,6440.0,96567.0,25126.41015625,7185.2998046875,11837.8095703125,2783.02001953125,27235.7109375,7547.31005859375,21003.369140625
2019-05-30,6392.10009765625,97457.0,25169.880859375,7218.2001953125,11902.080078125,2788.860107421875,27114.880859375,7567.72021484375,20942.529296875
2019-05-31,6396.89990234375,97030.0,24815.0390625,7161.7001953125,11726.83984375,2752.06005859375,26901.08984375,7453.14990234375,20601.189453125
2019-06-03,6320.5,97020.0,24819.779296875,7184.7998046875,11792.8095703125,2744.449951171875,26893.859375,7333.02001953125,20410.880859375
2019-06-04,6332.39990234375,97380.0,25332.1796875,7214.2998046875,11971.169921875,2803.27001953125,26761.51953125,7527.1201171875,20408.5390625
2019-06-05,6358.5,95999.0,25539.5703125,7220.2001953125,11980.8095703125,2826.14990234375,26895.439453125,7575.47998046875,20776.099609375
2019-06-06,6383.0,97205.0,25720.66015625,7259.89990234375,11953.1396484375,2843.489990234375,26965.279296875,7615.5498046875,20774.0390625
2019-06-07,6443.89990234375,97821.0,25983.939453125,7331.89990234375,12045.3798828125,2873.340087890625,,7742.10009765625,20884.7109375
2019-06-10,,97467.0,26062.6796875,7375.5,,2886.72998046875,27578.640625,7823.169921875,21134.419921875
2019-06-11,6546.2998046875,98960.0,26048.509765625,7398.5,12155.8095703125,2885.719970703125,27789.33984375,7822.56982421875,21204.279296875
2019-06-12,6543.7001953125,98321.0,26004.830078125,7367.60009765625,12115.6796875,2879.840087890625,27308.4609375,7792.72021484375,21129.720703125
2019-06-13,6542.39990234375,98774.0,26106.76953125,7368.60009765625,12169.0498046875,2891.639892578125,27294.7109375,7837.1298828125,21032.0
2019-06-14,6554.0,98040.0,26089.609375,7345.7998046875,12096.400390625,2886.97998046875,27118.349609375,7796.66015625,21116.890625
2019-06-17,6530.89990234375,97623.0,26112.529296875,7357.2998046875,12085.8203125,2889.669921875,27227.16015625,7845.02001953125,21124.0
2019-06-18,6570.0,99404.0,26465.5390625,7443.0,12331.75,2917.75,27498.76953125,7953.8798828125,20972.7109375
2019-06-19,6648.10009765625,100303.0,26504.0,7403.5,12308.5302734375,2926.4599609375,28202.140625,7987.31982421875,21333.869140625
2019-06-20,6687.39990234375,,26753.169921875,7424.39990234375,12355.3896484375,2954.179931640625,28550.4296875,8051.33984375,21462.859375
2019-06-21,6650.7998046875,102013.0,26719.130859375,7407.5,12339.919921875,2950.4599609375,28473.7109375,8031.7099609375,21258.640625
2019-06-24,6665.39990234375,102062.0,26727.5390625,7416.7001953125,12274.5703125,2945.35009765625,28513.0,8005.7001953125,21285.990234375
2019-06-25,6658.0,100093.0,26548.220703125,7422.39990234375,12228.4404296875,2917.3798828125,28185.98046875,7884.72021484375,21193.810546875
2019-06-26,6640.5,100689.0,26536.8203125,7416.39990234375,12245.3203125,2913.780029296875,28221.98046875,7909.97021484375,21086.58984375
2019-06-27,6666.2998046875,100724.0,26526.580078125,7402.2998046875,12271.0302734375,2924.919921875,28621.419921875,7967.759765625,21338.169921875
2019-06-28,6618.7998046875,100967.0,26599.9609375,7425.60009765625,12398.7998046875,2941.760009765625,28542.619140625,8006.240234375,21275.919921875
