Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2007-02-26,0.08995160822263551,0.21497410116787274,0.06945411267954907,0.09993403570554424,0.10158513033700547,0.07612568401524974,0.20218465687590897,0.1121445478204111,0.12144184584142982
2007-02-27,0.09442560042924078,0.2699947006142959,0.11901153404728862,0.11772790477097002,0.13150223881885129,0.1282367622030113,0.20742763765758565,0.1599717650769276,0.11254817509781863
2007-02-28,0.12772713921792453,0.273405970365156,0.11968678129124084,0.12922579461813027,0.139739566713555,0.12922612280361054,0.21510800789998852,0.1598636250907639,0.1419317144280002
2007-03-01,0.1219712712920504,0.2742271841336172,0.11964822767296168,0.13081433987336136,0.14213500442757027,0.1292654527480845,0.21442321312970045,0.15909442361066783,0.13439714169980027
2007-03-02,0.12164159091973833,0.28472567597906456,0.1210066756878209,0.12624870327314025,0.13258050256921317,0.1316369446148177,0.21320384183172278,0.16081982710580245,0.13945687452803857
2007-03-05,0.1355674805647478,0.2944396024439305,0.12086453415946072,0.12863072906043477,0.13535661270464525,0.13276242749749612,0.24086908038771232,0.16110434401478163,0.16738275564768632
2007-03-06,0.1472754304795965,0.3263202776248535,0.12748804967501573,0.13459533706461335,0.13830010678163832,0.14125589034648608,0.2408344338546604,0.17227447575359997,0.16942802821092814
2007-03-07,0.1484266701766108,0.3284989684384735,0.12747783463601833,0.13486997867420988,0.13869694955138065,0.14133281048534405,0.24115403459216017,0.17161407886867092,0.16935716037088927
2007-03-08,0.1480906386726946,0.3323163884917724,0.1289139100366229,0.1390915954780067,0.14503137820368023,0.14306195326980814,0.2426105726188386,0.1679893518472894,0.17810400882088048
2007-03-09,0.14807977061692593,0.3290537917772986,0.1290462566044486,0.1387600453920816,0.14281510363974173,0.1427390853275266,0.24226210187409805,0.16756165905471282,0.1784159800238439
2007-03-12,0.14859803764132026,0.32903920063071496,0.12818972368195394,0.13858423801046474,0.14038220281616048,0.14235554598332753,0.23796122842605608,0.1672388727908133,0.17873461925022824
2007-03-13,0.14939624971707086,0.34147237950604303,0.13906891615697753,0.14258741455601667,0.14599425671905986,0.15331819357606963,0.2380783576433594,0.1783110752393951,0.17967145242621105
2007-03-14,0.16145712287005162,0.3418221832638649,0.1380609326339183,0.15486956140340974,0.16163389639189163,0.15242087431766715,0.24715629914294932,0.17498585430156838,0.19751422450796838
2007-03-15,0.17080408138805037,0.33404276228906044,0.13563837393302547,0.16601288666341632,0.1743174283905511,0.14839782029405124,0.23699092574234967,0.17328352184525797,0.20082805014986174
2007-03-16,0.1691429624005502,0.33427361452081444,0.13552015489589453,0.1659912361569904,0.17176641031398598,0.14738825683577506,0.23374299679713473,0.17293597929893684,0.2013759750716352
2007-03-19,0.16820721745276748,0.3388085708065923,0.13657241495291658,0.16762392017776864,0.17707409222960482,0.1497882587618297,0.23556589957138266,0.17419596964396086,0.2068549499344695
2007-03-20,0.16723506470618188,0.3414416269404172,0.13690925962523373,0.16398511390498124,0.1753284169211945,0.15016409037571984,0.23053686090707276,0.17511082435026595,0.20731120262499128
2007-03-22,0.17131219813440235,0.3484387657468851,0.14363075799275146,0.16985040929600964,0.1878884873713073,0.15831180502335931,0.23581718598151094,0.1830877071032639,0.21205651243271229
2007-03-23,0.17121638809464776,0.34802721417773996,0.14372286109253551,0.170102505958,0.18868968208971196,0.15835131158449253,0.23557538429108693,0.18302530168621187,0.20953498241657809
2007-03-26,0.1705916554185275,0.34807113667133704,0.14370668048421362,0.17097800130387425,0.19105901581133541,0.15836728840878309,0.23378127772613108,0.1832279309351071,0.20939821861760344
2007-03-27,0.17070960856107167,0.34555772204278895,0.14449405412833555,0.17057728109381884,0.19070511501571288,0.15921360481429903,0.2336829810143837,0.18281359702038025,0.2101892024095578
2007-03-28,0.17200208498497382,0.3482794313231642,0.14590957983969366,0.17064908825980832,0.1908144016417553,0.16068750455104006,0.2339853324390102,0.18415607994759906,0.21103597098552107
2007-03-29,0.17245050022603867,0.3504409379313398,0.14614637529135485,0.1719599851108578,0.19339962697276641,0.16001678705493,0.23826535045159167,0.18136672088914793,0.20783708093451092
2007-03-30,0.17315214066327664,0.3466275832670544,0.1448952631284713,0.17208324393379967,0.19346549626588205,0.15941580587979973,0.22585113623522815,0.1814646641598476,0.20682272951994915
2007-04-02,0.17717120509542258,0.34306266248585765,0.14339097893387762,0.17104126345363918,0.19161674985158764,0.1578389622788144,0.22548949898353327,0.17787058423236388,0.20948688594518194
2007-04-03,0.18296350503375977,0.3459158804477929,0.146870958277505,0.1727007731697072,0.19688398304292368,0.1603971204380309,0.22207362560015736,0.18108476168623788,0.2116392697413301
2007-04-04,0.18602886308819738,0.34618554826396875,0.1469961890696338,0.1726167911252972,0.19714794269337169,0.16045360128582045,0.22434996567411658,0.18146179177525137,0.21831874290667977
