Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2023-01-05,0.0006230920773259445,0.020522021398661147,-0.010262693939980949,0.006347449681587779,-0.003766073103131592,-0.011713869136457158,0.012381987216328131,-0.014787355875258205,0.0040336152965622235
2023-01-06,0.006491146795844871,0.012183886633931036,0.02105017672798717,0.008608935971470435,0.011961031724754226,0.02258383558903089,-0.002879345992027023,0.025300103602832746,0.005909848697618759
2023-01-10,0.003005479868209258,0.01889493204785091,0.0021828924683690845,-0.0006496037645611824,0.01120190112577541,0.006186070644603241,0.016058729286850357,0.0162672970687387,0.00773592425440218
2023-01-11,0.00897653090143029,0.007643463730796894,0.007946898395097086,0.003956034862039758,0.011662037457026155,0.012767571192293676,0.004891098315231669,0.01744414670411872,0.010278746253945429
2023-01-12,0.01175778439293555,0.0010194957062602465,0.006365853207209477,0.008892384132708289,0.0073578200378655425,0.0034100849120427303,0.0036343953781897437,0.006331158435483053,0.00014444666834065978
2023-01-13,0.00653049455266808,-0.008626895459557282,0.003289136710371177,0.006407462383617648,0.0018722775871715628,0.003988892144656051,0.01038373346813817,0.007070647983038121,-0.012566455232761585
2023-01-17,0.00791061965401202,0.004704197922026265,-0.01148635809902177,0.0008792429159835268,0.006642829708707979,-0.002032555430996314,-0.007434627150688401,0.0014386221235826455,0.0007332880732590015
2023-01-18,0.0009607905902252989,0.009049107937019785,-0.018268938568670737,-0.0025889815228585192,-0.00034709937149967826,-0.015684966977744675,0.004640299097697113,-0.012525089706512879,0.024654259606584666
2023-01-19,0.005651205389756175,0.004914450718172311,-0.007609218582206361,-0.010707560336057926,-0.017370582414515032,-0.007667671901812428,-0.0012471807303106887,-0.009605181191135558,-0.014508342905426904
2023-01-20,0.002270414493342578,-0.006258148223607115,0.009964835661886601,0.003003023685658996,0.00755826001684081,0.01874167355235196,0.01801921912432462,0.02620657384427968,0.0056005547113326505
2023-01-27,0.005566668914534886,0.0017882328399776704,0.017893808875761218,-0.0006951560214955613,0.0077175234497892575,0.024357260064389378,0.028805875539186697,0.04229409196032271,0.03074366530955612
2023-01-30,-0.0016159209385830419,-0.005472628302718801,-0.007710729795813073,0.002533709422621804,-0.0015821187087907594,-0.013053569315292663,-0.027668827694989583,-0.01980470954087739,0.0018549290191328923
2023-01-31,-0.0006685207048409628,0.0145863645487965,0.010883062957590561,-0.0016969916454852136,0.00014473642019029485,0.014536304416419527,-0.010357173887047613,0.016602109174695578,-0.0038820365100884014
2023-02-01,0.003338143268041409,-0.010884159964222774,0.00020305006010008482,-0.0013648664892176776,0.0034623866599074087,0.01039805629688473,0.010468144107586033,0.019809356293377177,0.0007232501287029333
