Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2007-01-05,-0.0022945307843382032,-0.04115807249350744,-0.006646727345788016,-0.010698009908545105,-0.01225719079352494,-0.006103167832470129,0.009230369372397296,-0.007848316730836226,-0.01521748637812002
2007-01-09,0.0031715974878387286,-0.005649732542119021,0.0014982985987618176,-0.003865921862271071,0.003222465472614423,0.001701047578132798,-0.015617581013976515,0.003927811880132874,0.00851635880626966
2007-01-10,-0.012384780616742398,0.00780151686985608,0.0020564626814883005,-0.005729638474194014,-0.007254460441220031,0.001938471807337008,-0.016710302474263358,0.006322474134513743,-0.017283500577735294
2007-01-11,0.00793812477685976,0.007858309267363476,0.005835646018156921,0.011201960553900882,0.018220063814245704,0.006319861629223327,-0.009394332583148517,0.01032334796297054,-0.006171050314411932
2007-01-12,0.01319224471187161,0.00991088389945396,0.0032786523820999684,0.0014275134188344789,0.002668682947667807,0.004841427093058067,0.011694910396976515,0.007205788618761867,0.012912920751744505
2007-01-16,0.00611732579900338,-0.010989506181438577,0.002109083379048068,-0.003741532353793932,0.001735943103774175,0.0008174608723255756,0.020915235022219723,-0.00201577437535184,0.008491202158942661
2007-01-17,-0.004823509451443008,0.0026007817000574403,-0.0004323934316553424,-0.001803545542318132,-0.002253547378245082,-0.0008943374184001605,0.0018268297609037817,-0.007377718750072198,0.0034174241474111203
2007-01-18,0.004647232764069106,-0.006031961771926329,-0.0007334002126580197,0.0009343372749739232,-0.0018041658506905795,-0.002975161375757787,0.010556789848704203,-0.014711897869220447,0.0063282259233615095
2007-01-19,0.0001234313716255945,0.022118099523550726,-0.00019093384464517925,0.004322222535212943,0.008566057283629597,0.002891281554245473,0.002473127846472646,0.0033098669609227904,-0.0034883453112591533
2007-01-22,0.009386280669150603,0.002874192893894274,-0.00705758706250187,-0.003018771813252896,-0.008911436767017309,-0.005291886366783456,0.02163104454793365,-0.008291081666234984,0.0065491226750078865
2007-01-23,0.0014657471515413664,0.014225704393915663,0.004529194029298472,0.0014784182851123638,-0.001253887969015733,0.0035357071117870357,-0.00012139469638566056,0.00013978206673068153,-0.0008962471263316155
2007-01-24,0.005876302182383436,0.011478339923026638,0.006994084211750265,0.013905012231525677,0.010343190210432797,0.00846553642839807,0.0024693754546075398,0.014239654536724943,0.005661039350854535
2007-01-29,-0.0014571529756598842,-0.025244939104920785,-0.01043226966732544,-0.011931912784501822,-0.0033189463682424688,-0.013639998077703124,-0.028467747812140353,-0.01026625750561662,-0.0021121626912192376
2007-01-30,0.009003871125417059,0.010751441775823116,0.00260087937761702,0.0003365028869800459,0.009208162005571075,0.005755498607645568,0.010997505082480463,0.0030880276486351214,0.0011286127402492154
2007-01-31,-0.00674962608471423,0.013485985685475769,0.007825123196162553,-0.006251461012754368,0.00012961048686368942,0.006571245841597129,-0.01745512581802232,0.006224883913151894,-0.006123247164035661
2007-02-01,0.007024873818860427,0.003867784872504487,0.004110580772393333,0.012671085858247609,0.009115627042303792,0.005339451523831852,0.015973084900781382,0.001804409109182646,0.0077976723977932465
2007-02-02,0.0029882385013465388,0.004075139528866759,-0.0015942924111684697,0.0045580129588733585,0.005020012172304996,0.0016930162521957197,0.006514149633580072,0.003033823507695201,0.001574682080597943
2007-02-05,-0.001613218971573442,0.00637988961213795,0.0006517815670094297,0.0011085773509982167,-0.0017005614899401513,-0.0009670748024880951,-0.005268778352743862,-0.002134765401737708,-0.011596433671757311
2007-02-06,0.008278770910735382,0.0014563430716727779,0.00036081230274797655,0.004485076137176191,0.00023856950175733024,0.0006977639370160676,0.00970944651606997,0.0003601280316291165,0.0035715507943571536
2007-02-07,0.004978609838962743,-0.016989512494625502,4.425396906397125e-05,0.003649038426575838,0.005780468722441123,0.0013940689469243953,0.0011849668900799414,0.007662289851654866,-0.006601855118293865
2007-02-08,-5.081736925530438e-05,0.006794840626632421,-0.002311070947021943,-0.0036332659497092285,-0.005630708259015756,-0.0011799630061502266,0.0026735100008839752,-0.0007350936947818729,9.261655200085806e-06
2007-02-09,0.004684357514372392,-0.013636167156789065,-0.004504628817335206,0.005719134336324192,0.004986996433780597,-0.007102376113371196,-0.0027716447651178816,-0.0116601955105668,0.012176531330353041
2007-02-13,0.0015846363017938934,0.02040727495685164,0.005866276988554568,-0.0001566833324425056,-0.0022844433904602897,0.004302062635021334,-0.02673089111184878,2.431630128726735e-05,0.006668582277348203
2007-02-14,0.004017774801915932,0.01752372323234623,0.006852153902233007,0.006154887918067042,0.009503226993260226,0.0076150120631249705,0.00385007901805954,0.01151932861235547,0.007417406826229967
2007-02-15,0.005404345884423495,-0.0008917793763455819,0.0018151517855507172,0.001882548982598864,-0.00036782979191264095,0.001037055499453231,0.016124188764911118,0.003498248421772458,0.008111705997504718
2007-02-16,-0.006545808225888135,-0.0023092685962638093,0.00020057094706057196,-0.0021473624735417443,-0.0002228122330536738,-0.0008721613605295131,0.001434827160601213,-0.0003164326760153018,-0.0012065050521144112
2007-02-21,-0.00031924583446982235,0.005242618518608003,-0.0022865358177805695,-0.009767919166117493,-0.0022174219233647846,0.0014348398118528153,0.00405197657145545,0.008818024752916747,0.002099008421704101
2007-02-22,0.010911769907775653,0.007823514651094515,-0.004121288052362295,0.0037368240512237146,0.004609267966120011,-0.0008579243533695572,0.00761258241245232,0.0025855871245893556,0.010858922148418913
2007-02-23,0.0031526923023942736,-0.009430359284929826,-0.0030425398961713393,0.003223199969989331,0.0026993685552224493,-0.0035700389567874836,-0.004700298055181838,-0.0039046738421310294,0.004387719571729769
2007-02-26,0.0013079202003384877,0.004142139663365468,-0.0012041820701575497,0.005172912363632509,0.004994210282507424,-0.0012548932397342684,-0.009883784999686417,-0.0042154958127041805,0.0014795002143461109
2007-02-27,-0.008340475358491561,-0.06856476580167624,-0.033487607560786,-0.0233643881158205,-0.030035671742511306,-0.035342660843100726,-0.017714044794681787,-0.03935867637339482,-0.005252742481348497
