Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2019-01-07,0.011289609480371198,-0.0015473469361702871,0.004181438140437605,-0.0038832724486498028,-0.0018480504783288307,0.006985975995229761,0.008148621824246766,0.01247742073715234,0.024092000767916434
2019-01-08,0.006873792004125594,0.0036248685809778846,0.010824539773874308,0.007416409245037758,0.005212655238772767,0.009648587336497393,0.0015373863868957788,0.010718362847466868,0.008203625230139172
2019-01-09,0.009721207228691058,0.01703292006973962,0.0038463031027507247,0.006536825380129173,0.008235157870831438,0.004089671332822161,0.022427233622738605,0.008673322865231559,0.010977981217379657
2019-01-10,0.002937722540939353,0.002059557123044007,0.00512942295760655,0.005242050299471617,0.002591763786506582,0.004508241374462229,0.0022312274809688205,0.004158283898455209,-0.012971562976153976
2019-01-11,-0.003578203664985599,-0.00157897015692404,-0.0002487903426839478,-0.003563892187558327,-0.003129885160520475,-0.0001463085444824661,0.0054838795224537015,-0.002090603188675801,0.009668462177884465
2019-01-15,0.006903005930358521,0.004240499871053681,0.0028979793446861743,-0.003359137173137314,0.00039763336038234055,0.005393224292511579,0.006094485061287047,0.007481126405123281,0.009560864703714462
2019-01-16,0.003536561762280485,0.003576568294206334,0.005865450730530056,-0.004695532476286823,0.00361546841032851,0.0022195205290883643,0.0026728977215964823,0.0015449514495489678,-0.005489986727827582
2019-01-17,0.0025501972641385666,0.010097901808765911,0.006708491379958746,-0.004059153565884007,-0.0011551669793592534,0.007562730706235749,-0.0054593853489766,0.0070500314846657745,-0.001982150209169879
2019-01-18,0.005029977187182452,0.007793278338769063,0.013703324797111215,0.01932943935256045,0.025938702911361064,0.01309691283985578,0.012449625562948322,0.010219384517698674,0.012847093919829076
2019-01-22,-0.0035439778696213465,-0.010397583212068207,-0.0122935385923196,-0.009646989133052298,-0.010354550489306346,-0.014258476827972471,-0.00315590761146758,-0.019308552581686445,-0.0020906387845022
2019-01-23,-0.0025805798341409863,0.01518334926929968,0.006988118427086196,-0.008512671303821339,-0.001675896561772502,0.002200489919450871,0.00010182611550701623,0.0007703412345865474,-0.001416392237613984
2019-01-24,0.0037576690783272196,0.011522252735684416,-0.0009110289993507903,-0.0034987705802652707,0.005282454288942977,0.001374780110977555,0.004167120723201226,0.006764925935189553,-0.0009274039107078329
2019-01-29,0.0014480534250636708,-0.0210854301408388,0.0010876842999043119,0.0021826730387921236,0.007933313959482654,-0.0008822160833057996,0.01502971488293401,-0.006406307920501774,0.004365252116068988
2019-01-30,0.0021256883897747313,0.01408905388044904,0.017538508359252487,0.015636802988097078,-0.0033186734397881476,0.015429609891560045,0.004029760606283223,0.021784832765876307,-0.005244964415822435
2019-01-31,-0.0037442389793206007,0.0040948665686121105,-0.0006074016413044851,0.003925069513860492,-0.0007658813946740031,0.008560648809767757,0.010780687921591174,0.013641605511038138,0.010498572987214677
2019-02-01,-0.0003240913479656938,0.0047834973801939035,0.0025655681557314874,0.007334356402611306,0.0006764452371830451,0.0008982065848071141,-0.0004198960011614658,-0.0024571160296978757,0.0007170219901162659
2019-02-04,0.0048324733527359805,0.0074115890304623155,0.006976853120389648,0.0019780290140471975,-0.00036498942870614716,0.006753381117479676,0.0021269568667528103,0.011452807845096613,0.004577591967517448
2019-02-08,0.030145946301853025,-0.033478777906325315,-0.005285034242461027,0.005260459889518923,-0.024435885239193763,-0.006254765916376287,-0.0015693012429145276,-0.0067377994721858295,-0.026718740982331467
2019-02-12,0.0012509832578342641,0.008615746389302249,0.012642815418900475,0.008715711849462526,0.019907269733045133,0.013516704706657012,0.008019258464824373,0.015825973441362974,0.025781756967232717
2019-02-13,-0.00255297556051957,-0.003395659739027469,0.004611034404624448,0.008056467793775583,0.0036907676743659556,0.0030194315937109753,0.011514719918150753,0.0007765104030215458,0.013343604877773592
2019-02-14,-0.0006929300471105666,0.022419525919461884,-0.004075073748001527,0.0008618684969860528,-0.006957807961305189,-0.0026551633836986214,-0.002302459342237222,0.0008850497556546418,-0.00022559406301069784
2019-02-15,0.0011051413953129597,-0.005001519061155366,0.017297256581165207,0.005501055847252008,0.018760140435008357,0.010820004664957538,-0.01886026716963264,0.006102289082795742,-0.011373963451496424
2019-02-19,0.006703352906506299,0.001362809853057611,0.0003117481233220176,-0.007977344928008494,0.0008324253818219282,0.0014976213265920058,0.011662238627495524,0.0019198736191796573,0.019052153284857515
2019-02-20,-0.001704427445577485,-0.011472598079787955,0.0024348827018690618,0.006857409864258684,0.008168688963135908,0.00177553356074094,0.01007794672530442,0.00030713532323710325,0.006029850243408869
2019-02-21,0.00697963630636649,0.004000480843965153,-0.004007666896939788,-0.008502440122231324,0.0018672788308570201,-0.0035326693258413886,0.004055346451998775,-0.0039280665652146555,0.0015265038188417676
2019-02-22,0.0045666368517164385,0.009793834507732958,0.006984267474077932,0.0015614383923170882,0.003008607772319851,0.006390638694710405,0.006488904268053502,0.009051766169176747,-0.0018055932926181958
2019-02-25,0.0030760289441477484,-0.006621386798277556,0.0023075349449283747,0.0007102062715006589,0.0041535805513923775,0.0012311044497517107,0.004950196558542179,0.003569811757453215,0.0047828616731547535
2019-02-26,-0.009403449595983684,0.003726081203648639,-0.0013027344430809231,-0.004548393167983609,0.003072128999023246,-0.0007907696728402984,-0.006486626561326372,-0.0006832942963663161,-0.0036688830223823767
2019-02-27,0.003567140835491313,-0.0030373016013023513,-0.0027984613975690037,-0.006157822483866558,-0.004643023981529544,-0.0005441974362980739,-0.0005082990140641311,0.0006898870274924959,0.004981612345210299
